participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,interaction_type,human_state,object_property,spatial_context,risk_factor,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P056,3,warehouse_2_event_17_largebox_0002_lifting_000756_000824.mp4,4,45,44,Hunavsim,Warehouse,2,largebox_0002,warehouse_2_event_17_largebox_0002_lifting_000756_000824.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBY6V9MpKNMTawe46BDp3qWAY4tBfiOzQ0RP0W-iVBiVvM,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDEGfNDesYsQ4REQPZRmjpLAX68iPnhQreu2Vib0xFK_Ok,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=792; gt_activity=lifting; human_iou=1.000; object_iou=1.000,792
P056,4,warehouse_2_event_19_woodchair_0001_carrying_000827_000843.mp4,5,47,45,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_19_woodchair_0001_carrying_000827_000843.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBt9uWTVLrnQaWJIZ0SPP7qAaNKA8PvR3N33VgJzNeI21A,"A worker in a yellow safety vest or a light uniform carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDS-P-SaDiLRpbKiNtDafOZAXRT4a7jSyHXZY4lrPfeIzk,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=839; gt_activity=carrying; human_iou=0.863; object_iou=0.816,839
P056,5,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,2,49,109,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCLiH4VTndgTYhmi1h5yFO8AdkyrokasydkWehOr8zYOeM,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQBrmV6u-9-YTr9JDgzvPX-9Af0p4e7Ybobt2Lxcy7zLFK4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=934; gt_activity=lifting; human_iou=0.958; object_iou=1.000,934
P056,6,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,3,60,163,Hunavsim,Office,1,monitor_0002,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDYJDYnhVSiSYWPMQwu5hPRAXZWtt5es7byUIqJX5-wTTU,"A person in dark clothing kicks a computer monitor in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCKfFuBw-YfR6BNtG2R6DwZAcDlCDCsMqFUIvXmQTNztfE,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=2301; gt_activity=kicking; human_iou=0.381; object_iou=1.000,2301
P056,7,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,2,54,146,Hunavsim,Office,1,clothesstand_0001,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA0aOxu95OFT7xao9QcPlp3AZUrWixqPNltVIFtI2Lz6q0,"A person in dark clothing carries a clothes stand in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBIT4O6zQ-ZR5CNIZTMYCcSAcztGx_HrgTx7xlPxwJrlos,lifting,normal,small,narrow_corridor,none,,,VLM: lifting; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1287; gt_activity=carrying; human_iou=0.883; object_iou=1.000,1287
P056,8,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,1,65,178,Hunavsim,Office,1,smalltable_0001,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDqhFzVFCRWSI9GIrmd9oJyAXOTUPMoSfaPOXr0m0P7aRc,"A person in a white or gray outfit lifts a small table in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCe6_UcdBt5Q5Jox8rn7SWMAeoQDDujU3rdedLYU8UNWGQ,lifting,strained,heavy,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=3165; gt_activity=lifting; human_iou=0.917; object_iou=0.203,3165
P056,9,tressider-2019-04-26_2_image_4_pushing_000093_000303_H2_O65000.mp4,5,39,48,JRDB,tressider-2019-04-26_2,4,trolley,tressider-2019-04-26_2_image_4_pushing_000093_000303_H2_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBqcie4uiA_R6kY8qtMZVclAXxi4mH9cy4Qaty_0HywTy4,A woman in a black-and-white striped sleeveless top pushes a stroller or wheelchair in a crowded cafe line.,https://1drv.ms/i/c/e14d2464c52103f1/IQCWzE15aRWlRpYZH5x0_dIqAVMHw6pNoY6DR3AAaKbw_gM,hold,normal,small,crowded,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=crowded; risk_factor=none; selected_frame=107; gt_activity=pushing; human_iou=0.994; object_iou=1.000,107
P056,10,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000036_000087_H4_O9.mp4,2,24,28,JRDB,gates-159-group-meeting-2019-04-03_0,0,chair/sofa,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000036_000087_H4_O9.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA4cxz3u6CNSrXWqX9cgBFGAUDMDsu6lA574Jho5naMYeo,A young man in a black T-shirt pushes a chair at the meeting table.,https://1drv.ms/i/c/e14d2464c52103f1/IQBpnXT4JXtWT7ATaEL0pJ5OATgBMG_tdhCuW_VeayJu2gg,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=27; gt_activity=pushing; human_iou=0.035; object_iou=0.000,27
P057,1,warehouse_2_event_22_plasticbox_0001_putting_down_001521_001596.mp4,2,44,51,Hunavsim,Warehouse,2,plasticbox_0001,warehouse_2_event_22_plasticbox_0001_putting_down_001521_001596.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBEe1sILXWqTbdBuQ18SXTmAYczPC8AMP7DTO9z4-Cqjn8,"A worker in a yellow safety vest or a light uniform puts down a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCUTabCP0uwRIhuIAVl30ZRAW2i_m-5mWO5M6wj07EMtFM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1542; gt_activity=putting_down; human_iou=0.912; object_iou=0.980,1542
P057,2,warehouse_3_event_37_smallbox_0001_lifting_001816_001946.mp4,1,42,79,Hunavsim,Warehouse,3,smallbox_0001,warehouse_3_event_37_smallbox_0001_lifting_001816_001946.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCtq_YiQh1xSJ6MddoFGJV_AZ8uNmf3BDt2NScAm3HScU0,"A person in a white or light gray outfit lifts a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAK_jBwCWo2RqG0tHpqUzUEAUufT62iFGSSJrxIo3AgdBo,lifting,normal,small,open_space,none,,,VLM: lifting; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1880; gt_activity=lifting; human_iou=1.000; object_iou=1.000,1880
P057,3,warehouse_2_event_17_largebox_0002_lifting_000756_000824.mp4,5,45,44,Hunavsim,Warehouse,2,largebox_0002,warehouse_2_event_17_largebox_0002_lifting_000756_000824.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBY6V9MpKNMTawe46BDp3qWAY4tBfiOzQ0RP0W-iVBiVvM,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDEGfNDesYsQ4REQPZRmjpLAX68iPnhQreu2Vib0xFK_Ok,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=792; gt_activity=lifting; human_iou=1.000; object_iou=1.000,792
P057,4,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,1,47,60,Hunavsim,Warehouse,3,woodchair_0001,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDWqNcUpg1RRLvSE8Yta7SMATPWeN382HEs_qafkugsy2Y,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQB8OtZfBQ7sR4aFHi_A12mLAb70xk5DG9_su82HtC80rP0,carrying,strained,large,narrow_corridor,fall_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=30; gt_activity=carrying; human_iou=1.000; object_iou=1.000,30
P057,5,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,3,49,109,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCLiH4VTndgTYhmi1h5yFO8AdkyrokasydkWehOr8zYOeM,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQBrmV6u-9-YTr9JDgzvPX-9Af0p4e7Ybobt2Lxcy7zLFK4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=934; gt_activity=lifting; human_iou=0.958; object_iou=1.000,934
P057,6,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,4,60,163,Hunavsim,Office,1,monitor_0002,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDYJDYnhVSiSYWPMQwu5hPRAXZWtt5es7byUIqJX5-wTTU,"A person in dark clothing kicks a computer monitor in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCKfFuBw-YfR6BNtG2R6DwZAcDlCDCsMqFUIvXmQTNztfE,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=2301; gt_activity=kicking; human_iou=0.381; object_iou=1.000,2301
P057,7,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,3,54,146,Hunavsim,Office,1,clothesstand_0001,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA0aOxu95OFT7xao9QcPlp3AZUrWixqPNltVIFtI2Lz6q0,"A person in dark clothing carries a clothes stand in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBIT4O6zQ-ZR5CNIZTMYCcSAcztGx_HrgTx7xlPxwJrlos,lifting,normal,small,narrow_corridor,none,,,VLM: lifting; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1287; gt_activity=carrying; human_iou=0.883; object_iou=1.000,1287
P057,8,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,2,65,178,Hunavsim,Office,1,smalltable_0001,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDqhFzVFCRWSI9GIrmd9oJyAXOTUPMoSfaPOXr0m0P7aRc,"A person in a white or gray outfit lifts a small table in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCe6_UcdBt5Q5Jox8rn7SWMAeoQDDujU3rdedLYU8UNWGQ,lifting,strained,heavy,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=3165; gt_activity=lifting; human_iou=0.917; object_iou=0.203,3165
P057,9,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,1,39,51,JRDB,tressider-2019-04-26_2,6,trolley,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCU_GiYKMCSRYJEorUSnzGiAdwCEMh9gSTg2fFRNyjA5cc,A woman in a black-and-white striped sleeveless top pushes a stroller or wheelchair in the foreground of a cafe scene.,https://1drv.ms/i/c/e14d2464c52103f1/IQBMj3m1j6SFTLSYcd6EilkCAabmEeBIF7B__DUGEJ-7MqY,push,normal,large,crowded,collision_risk,,,VLM: push; human_state=normal; object_property=large; spatial_context=crowded; risk_factor=collision_risk; selected_frame=47; gt_activity=pushing; human_iou=1.000; object_iou=1.000,47
P057,10,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000036_000087_H4_O9.mp4,3,24,28,JRDB,gates-159-group-meeting-2019-04-03_0,0,chair/sofa,gates-159-group-meeting-2019-04-03_0_image_0_pushing_000036_000087_H4_O9.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA4cxz3u6CNSrXWqX9cgBFGAUDMDsu6lA574Jho5naMYeo,A young man in a black T-shirt pushes a chair at the meeting table.,https://1drv.ms/i/c/e14d2464c52103f1/IQBpnXT4JXtWT7ATaEL0pJ5OATgBMG_tdhCuW_VeayJu2gg,hold,normal,small,open_space,none,,,VLM: hold; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=27; gt_activity=pushing; human_iou=0.035; object_iou=0.000,27
P058,1,warehouse_2_event_22_plasticbox_0001_putting_down_001521_001596.mp4,3,44,51,Hunavsim,Warehouse,2,plasticbox_0001,warehouse_2_event_22_plasticbox_0001_putting_down_001521_001596.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBEe1sILXWqTbdBuQ18SXTmAYczPC8AMP7DTO9z4-Cqjn8,"A worker in a yellow safety vest or a light uniform puts down a plastic storage box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCUTabCP0uwRIhuIAVl30ZRAW2i_m-5mWO5M6wj07EMtFM,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1542; gt_activity=putting_down; human_iou=0.912; object_iou=0.980,1542
P058,2,warehouse_3_event_37_smallbox_0001_lifting_001816_001946.mp4,2,42,79,Hunavsim,Warehouse,3,smallbox_0001,warehouse_3_event_37_smallbox_0001_lifting_001816_001946.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCtq_YiQh1xSJ6MddoFGJV_AZ8uNmf3BDt2NScAm3HScU0,"A person in a white or light gray outfit lifts a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAK_jBwCWo2RqG0tHpqUzUEAUufT62iFGSSJrxIo3AgdBo,lifting,normal,small,open_space,none,,,VLM: lifting; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1880; gt_activity=lifting; human_iou=1.000; object_iou=1.000,1880
P058,3,warehouse_2_event_21_largebox_0002_lifting_001077_001129.mp4,1,45,46,Hunavsim,Warehouse,2,largebox_0002,warehouse_2_event_21_largebox_0002_lifting_001077_001129.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCiLMx2YZQnQozR7BvDN2ZZAUYBSjT6XISXpQrc639yyy4,"A worker in a yellow safety vest or a light uniform lifts a large cardboard box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAuNy6VghujQayvW89Y4UrHAXqYDAPNTEAShBoAMtDk5pk,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=1115; gt_activity=lifting; human_iou=0.925; object_iou=1.000,1115
P058,4,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,2,47,60,Hunavsim,Warehouse,3,woodchair_0001,warehouse_3_event_02_woodchair_0001_carrying_000003_000039.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDWqNcUpg1RRLvSE8Yta7SMATPWeN382HEs_qafkugsy2Y,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQB8OtZfBQ7sR4aFHi_A12mLAb70xk5DG9_su82HtC80rP0,carrying,strained,large,narrow_corridor,fall_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=30; gt_activity=carrying; human_iou=1.000; object_iou=1.000,30
P058,5,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,4,49,109,Hunavsim,Hospital,1,tripod_0001,hospital_1_event_10_tripod_0001_lifting_000929_000950.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCLiH4VTndgTYhmi1h5yFO8AdkyrokasydkWehOr8zYOeM,"A person in a dark top and shorts or gray pants lifts a tripod in a bright hospital corridor with white walls, blue doors, yellow caution signs, and medical equipment along the wall.",https://1drv.ms/i/c/e14d2464c52103f1/IQBrmV6u-9-YTr9JDgzvPX-9Af0p4e7Ybobt2Lxcy7zLFK4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=934; gt_activity=lifting; human_iou=0.958; object_iou=1.000,934
P058,6,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,5,60,163,Hunavsim,Office,1,monitor_0002,office_1_event_48_monitor_0002_kicking_002293_002303.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDYJDYnhVSiSYWPMQwu5hPRAXZWtt5es7byUIqJX5-wTTU,"A person in dark clothing kicks a computer monitor in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCKfFuBw-YfR6BNtG2R6DwZAcDlCDCsMqFUIvXmQTNztfE,lifting,normal,large,open_space,none,,,VLM: lifting; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=2301; gt_activity=kicking; human_iou=0.381; object_iou=1.000,2301
P058,7,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,4,54,146,Hunavsim,Office,1,clothesstand_0001,office_1_event_12_clothesstand_0001_carrying_001269_001308.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQA0aOxu95OFT7xao9QcPlp3AZUrWixqPNltVIFtI2Lz6q0,"A person in dark clothing carries a clothes stand in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBIT4O6zQ-ZR5CNIZTMYCcSAcztGx_HrgTx7xlPxwJrlos,lifting,normal,small,narrow_corridor,none,,,VLM: lifting; human_state=normal; object_property=small; spatial_context=narrow_corridor; risk_factor=none; selected_frame=1287; gt_activity=carrying; human_iou=0.883; object_iou=1.000,1287
P058,8,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,3,65,178,Hunavsim,Office,1,smalltable_0001,office_1_event_67_smalltable_0001_lifting_003131_003200.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDqhFzVFCRWSI9GIrmd9oJyAXOTUPMoSfaPOXr0m0P7aRc,"A person in a white or gray outfit lifts a small table in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCe6_UcdBt5Q5Jox8rn7SWMAeoQDDujU3rdedLYU8UNWGQ,lifting,strained,heavy,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=heavy; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=3165; gt_activity=lifting; human_iou=0.917; object_iou=0.203,3165
P058,9,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,2,39,51,JRDB,tressider-2019-04-26_2,6,trolley,tressider-2019-04-26_2_image_6_pushing_000000_000090_H2_O65000.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCU_GiYKMCSRYJEorUSnzGiAdwCEMh9gSTg2fFRNyjA5cc,A woman in a black-and-white striped sleeveless top pushes a stroller or wheelchair in the foreground of a cafe scene.,https://1drv.ms/i/c/e14d2464c52103f1/IQBMj3m1j6SFTLSYcd6EilkCAabmEeBIF7B__DUGEJ-7MqY,push,normal,large,crowded,collision_risk,,,VLM: push; human_state=normal; object_property=large; spatial_context=crowded; risk_factor=collision_risk; selected_frame=47; gt_activity=pushing; human_iou=1.000; object_iou=1.000,47
